WA Num,Well Name,Operator,Abandoned Status Date,Casing Cutoff Flag,COR Flag
03106,IMP   BOUNDARY A07-03-085-14,Imperial Oil Resources Limited,21-APR-1992,Y,Y
07840,HARVEST   BOUNDARY A06-23-085-14,Harvest Operations Corp.,04-APR-1992,Y,Y
06188,GULF   SHEKILIE D- 051-J/094-I-09,ConocoPhillips Canada Resources Corp.,02-APR-1992,Y,Y
07799,EXXONMOBIL   TENAKA A- 075-K/094-J-03,ExxonMobil Canada Energy,21-MAR-1992,Y,N
07854,OEI   MARTIN C- 030-E/094-H-06,Ocelot Energy Inc.,20-MAR-1992,Y,Y
02229,PEA   YOYO C- 034-I/094-I-13,Pieridae Alberta Production Ltd.,19-MAR-1992,Y,Y
07837,CNRL ET AL  SEPTIMUS  11-28-081-17,Canadian Natural Resources Limited,13-MAR-1992,Y,N
07825,COP ET AL  N BOUNDARY  10-26-087-14,ConocoPhillips Canada Resources Corp.,12-MAR-1992,Y,Y
07852,STRATHCONA   WEASEL B- 093-B/094-H-02,STRATHCONA RESOURCES LTD.,12-MAR-1992,Y,N
06363,PEA   YOYO C- 038-L/094-I-14,Pieridae Alberta Production Ltd.,09-MAR-1992,Y,Y
05111,BP ENERGY GROUP   LIARD A- 015-G/094-O-05,BP Canada Energy Group ULC,07-MAR-1992,Y,N
06023,SERENPET ET AL  HELMET D- 080-B/094-P-07,Serenpet Exploration Inc.,02-MAR-1992,Y,Y
05232,CNOOC ET AL  NOGAH C- 073-A/094-I-12,CNOOC Petroleum North America ULC,28-FEB-1992,Y,Y
07826,COP ET AL  N BOUNDARY  06-03-088-14,ConocoPhillips Canada Resources Corp.,27-FEB-1992,Y,Y
07842,CNRL   BEAVERTAIL A- 070-B/094-A-15,Canadian Natural Resources Limited,27-FEB-1992,Y,Y
04410,CNRL ET AL  CACHE B- 062-I/094-A-12,Canadian Natural Resources Limited,26-FEB-1992,Y,N
05201,BP ENERGY GROUP   MONIAS  02-07-083-20,BP Canada Energy Group ULC,23-FEB-1992,Y,Y
05060,CNRL ET AL  W BEATTON D- 077-K/094-H-02,Canadian Natural Resources Limited,22-FEB-1992,Y,N
07832,COP ET AL  RIGEL  15-12-087-17,ConocoPhillips Canada Resources Corp.,15-FEB-1992,Y,Y
07368,CNRL ET AL  N HELMET A- 025-E/094-P-16,Canadian Natural Resources Limited,14-FEB-1992,Y,Y
07782,TIDEWATER   GUTAH C- 080-H/094-H-14,Tidewater Midstream and Infrastructure Ltd.,13-FEB-1992,Y,Y
07805,CANLIN   SIERRA A- 004-K/094-I-11,Canlin Energy Corporation,12-FEB-1992,Y,Y
07828,UCEL   HAWTHORNE  15-32-085-24,Unocal Canada Exploration Limited,09-FEB-1992,Y,Y
07572,PREDATOR OIL BC   CONROY C- 032-H/094-H-12,Predator Oil BC Ltd.,06-FEB-1992,Y,Y
07824,STRATHCONA ET AL  OWL  11-15-086-18,STRATHCONA RESOURCES LTD.,05-FEB-1992,Y,Y
01866,CANLIN   CLARKE D- 069-H/094-J-10,Canlin Energy Corporation,04-FEB-1992,Y,Y
07818,SERENPET ET AL  MONIAS  10-06-083-21,Serenpet Exploration Inc.,29-JAN-1992,Y,Y
02096,CNRL ET AL  CRUSH D- 028-F/094-A-16,Canadian Natural Resources Limited,29-JAN-1992,Y,Y
07813,STRATHCONA   CRUSH B- 034-F/094-A-16,STRATHCONA RESOURCES LTD.,26-JAN-1992,Y,Y
07819,COP ET AL  LAGARDE  08-27-087-15,ConocoPhillips Canada Resources Corp.,25-JAN-1992,Y,Y
07822,CNRL   CURRANT B- 027-C/094-A-16,Canadian Natural Resources Limited,24-JAN-1992,Y,Y
02342,CNRL ET AL  CRUSH D- 059-F/094-A-16,Canadian Natural Resources Limited,24-JAN-1992,Y,Y
07809,PEYTOEXPLORATION   CURRANT B- 071-K/094-A-09,Peyto Exploration & Development Corp.,17-JAN-1992,Y,Y
07800,HARVEST ET AL  NIG D- 019-F/094-H-04,Harvest Operations Corp.,17-JAN-1992,Y,Y
07803,CNRL ET AL  N HELMET C- 032-E/094-P-16,Canadian Natural Resources Limited,14-JAN-1992,Y,Y
07771,BP ENERGY GROUP   BRANDT A-A080-L/094-P-04,BP Canada Energy Group ULC,14-JAN-1992,Y,Y
07769,RIGEL CONWEST  ROBERTSON B- 088-G/094-B-15,Rigel Oil & Gas Ltd.,08-JAN-1992,Y,Y
07750,TIDEWATER   GRASSY B- 015-E/094-G-07,Tidewater Midstream and Infrastructure Ltd.,24-DEC-1991,Y,N
07765,CANLIN   BOUNDARY  11-11-084-14,Canlin Energy Corporation,23-DEC-1991,Y,Y
07176,CNRL   BEAVERTAIL D- 074-B/094-A-15,Canadian Natural Resources Limited,22-DEC-1991,Y,Y
07777,PEYTOEXPLORATION ARKOMA  RIGEL  02-09-088-16,Peyto Exploration & Development Corp.,17-DEC-1991,Y,Y
01698,CNRL ET AL  PEEJAY D- 081-D/094-A-16,Canadian Natural Resources Limited,15-DEC-1991,Y,Y
01858,ESSO NFA  BOUNDARY  14-21-085-14,Imperial Oil Resources Limited,13-DEC-1991,Y,Y
03588,CNRL ET AL  HELMET B- 030-G/094-P-07,Canadian Natural Resources Limited,12-DEC-1991,Y,Y
07746,CNRL   BIRCH C- 011-I/094-A-13,Canadian Natural Resources Limited,12-DEC-1991,Y,Y
01821,CNRL ET AL  PEEJAY D- 089-C/094-A-16,Canadian Natural Resources Limited,12-DEC-1991,Y,Y
07745,CANLIN   CLARKE A- 089-H/094-J-10,Canlin Energy Corporation,28-NOV-1991,Y,Y
07743,BAYTEX   BUICK C- 038-J/094-A-11,Baytex Energy Ltd.,27-NOV-1991,Y,Y
07755,COP   MONTNEY  03-12-087-19,ConocoPhillips Canada Resources Corp.,10-NOV-1991,Y,Y
07754,1333002 ALBERTA   RIGEL A- 007-B/094-A-15,1333002 Alberta Ltd.,07-NOV-1991,Y,Y
07749,CANLIN   ALCES  06-20-083-14,Canlin Energy Corporation,05-NOV-1991,Y,Y
07149,CNRL ET AL  DOE  10-22-080-15,Canadian Natural Resources Limited,29-OCT-1991,Y,Y
07457,CANLIN   RIGEL  02-16-088-16,Canlin Energy Corporation,22-OCT-1991,Y,Y
05453,GULF   S DAWSON  16-04-078-15,ConocoPhillips Canada Resources Corp.,20-OCT-1991,Y,Y
15588,NOVACORP TH VANCOUVER ISLAND A-A030-F/092-G-04,Novacorp,16-OCT-1991,Y,Y
15589,NOVACORP TH VANCOUVER ISLAND D- 031-E/092-G-04,Novacorp,16-OCT-1991,Y,Y
15590,NOVACORP TH VANCOUVER ISLAND B-A029-F/092-G-04,Novacorp,16-OCT-1991,Y,Y
07731,CVE ENERGY   JACKPINE D- 095-D/093-P-07,Cenovus Energy Inc.,11-OCT-1991,Y,Y
00241,CNRL   W BLUEBERRY D- 019-L/094-A-12,Canadian Natural Resources Limited,11-OCT-1991,Y,Y
01484,CNRL   NIG C-A032-C/094-H-04,Canadian Natural Resources Limited,03-OCT-1991,Y,N
02020,MOBIL WHITEHALL  INGA  16-05-088-23,ExxonMobil Canada Energy,03-OCT-1991,Y,Y
07736,COP   MUD BAY D- 095-D/092-G-02,ConocoPhillips Canada Resources Corp.,02-OCT-1991,Y,Y
07732,CVE ENERGY   NOEL C- 100-K/093-P-01,Cenovus Energy Inc.,30-SEP-1991,Y,Y
04933,ARCRES   BOUNDARY  12-33-085-14,ARC Resources Ltd.,27-SEP-1991,Y,Y
04976,CNRL   NARRAWAY B- 027-I/093-I-08,Canadian Natural Resources Limited,13-SEP-1991,Y,N
07740,CNRL   FLATROCK  14-19-084-16,Canadian Natural Resources Limited,10-SEP-1991,Y,Y
07730,CVE ENERGY ET AL  NOEL D- 030-J/093-P-01,Cenovus Energy Inc.,09-SEP-1991,Y,N
04042,OEI ATAPCO  SUNSET  07-13-079-18,Ocelot Energy Inc.,06-SEP-1991,Y,Y
03735,TOTAL   NIG A- 029-A/094-H-04,Rigel Oil & Gas Ltd.,23-AUG-1991,Y,Y
15585,NOVACORP TH VANCOUVER ISLAND D- 099-C/092-G-04,Novacorp,21-AUG-1991,Y,Y
15586,NOVACORP TH VANCOUVER ISLAND A- 001-E/092-G-04,Novacorp,21-AUG-1991,Y,Y
07726,SABA O&G   NIG D- 067-D/094-H-03,Saba Oil & Gas Ltd.,06-AUG-1991,Y,Y
05463,TIDEWATER   SLOANE  11-17-078-18,Tidewater Midstream and Infrastructure Ltd.,06-AUG-1991,Y,Y
03624,COP   BUICK  10-28-088-19,ConocoPhillips Canada Resources Corp.,30-JUL-1991,Y,Y
07722,CVE ENERGY ET AL  GROUNDBIRCH  03-29-078-19,Cenovus Energy Inc.,25-JUL-1991,Y,N
07719,PARA   PEEJAY A- 071-A/094-A-15,Paramount Resources Ltd.,14-JUL-1991,Y,N
07716,CNRL   FIREWEED D- 042-H/094-A-13,Canadian Natural Resources Limited,07-JUL-1991,Y,Y
07125,CNRL   WOLF C- 015-G/094-A-15,Canadian Natural Resources Limited,06-JUL-1991,Y,Y
04007,PREDATOR OIL BC ET AL  AIRPORT  06-34-083-17,Predator Oil BC Ltd.,05-JUL-1991,Y,Y
07683,ORPHAN   W FLATROCK  06-24-085-17,Orphan Fund,21-JUN-1991,Y,N
00112,PETRONAS   HIGHWAY B- 025-I/094-B-16,PETRONAS Energy Canada Ltd.,10-MAY-1991,Y,Y
07650,UCEL   GUNDY B- 033-A/094-B-16,Unocal Canada Exploration Limited,14-APR-1991,Y,Y
07581,CNRL ET AL  DAHL B- 083-H/094-H-07,Canadian Natural Resources Limited,30-MAR-1991,Y,N
07692,CNRL ET AL  PEEJAY B- 013-E/094-A-16,Canadian Natural Resources Limited,30-MAR-1991,Y,Y
07678,MOBIL   SWAT D- 059-F/094-I-05,ExxonMobil Canada Energy,29-MAR-1991,Y,Y
04747,PEYTOEXPLORATION ET AL  SAHTANEH C- 035-J/094-I-12,Peyto Exploration & Development Corp.,27-MAR-1991,Y,Y
07564,ESSO ET AL  STEWART  14-07-082-19,Imperial Oil Resources Limited,24-MAR-1991,Y,Y
04741,BP ENERGY GROUP   DOE  07-02-080-14,BP Canada Energy Group ULC,23-MAR-1991,Y,Y
07598,CNRL   N HELMET A- 007-C/094-P-15,Canadian Natural Resources Limited,23-MAR-1991,Y,Y
07693,PARA   WOLF B- 025-G/094-A-15,Paramount Resources Ltd.,23-MAR-1991,Y,N
07685,OVV   HELMET B- 002-C/094-P-08,Ovintiv Canada ULC,22-MAR-1991,Y,Y
07632,CNRL   CAMERON B- 048-A/094-B-15,Canadian Natural Resources Limited,21-MAR-1991,Y,Y
07652,MOBIL GULF  KLOWEE B- 020-E/094-J-10,ExxonMobil Canada Energy,20-MAR-1991,Y,Y
07688,STRATHCONA ET AL  SOJER C- 071-L/094-H-04,STRATHCONA RESOURCES LTD.,20-MAR-1991,Y,N
07510,CVE ENERGY   MOOSE D- 035-A/093-P-06,Cenovus Energy Inc.,19-MAR-1991,Y,N
07345,SHELL   JACKFISH C- 074-H/094-J-07,Shell Canada Limited,17-MAR-1991,Y,Y
01554,CANLIN   CLARKE C- 092-I/094-J-10,Canlin Energy Corporation,16-MAR-1991,Y,Y
00274,PETRONAS   HIGHWAY A- 069-I/094-B-16,PETRONAS Energy Canada Ltd.,15-MAR-1991,Y,Y
07565,CANLIN   EVIE B- 052-E/094-J-15,Canlin Energy Corporation,14-MAR-1991,Y,Y
06196,MOBIL ET AL  KWOKWULLIE D- 095-F/094-P-02,ExxonMobil Canada Energy,14-MAR-1991,Y,Y
03353,CNRL ET AL  PEEJAY B- 002-E/094-A-16,Canadian Natural Resources Limited,14-MAR-1991,Y,Y
06228,MOBIL   ETSET D- 014-I/094-P-12,ExxonMobil Canada Energy,14-MAR-1991,Y,Y
07605,STRATHCONA UNOCAL  W PETITOT D- 100-E/094-P-13,STRATHCONA RESOURCES LTD.,13-MAR-1991,Y,Y
00202,PREDATOR OIL BC   FT ST JOHN SE  07-05-083-17,Predator Oil BC Ltd.,13-MAR-1991,Y,Y
07633,CNRL   SIPHON  10-17-086-16,Canadian Natural Resources Limited,13-MAR-1991,Y,Y
06214,MOBIL ET AL  DESAN D- 059-K/094-P-02,ExxonMobil Canada Energy,12-MAR-1991,Y,Y
06202,EXXONMOBIL ET AL  KWOKWULLIE D- 035-K/094-P-02,ExxonMobil Canada Energy,12-MAR-1991,Y,Y
06028,MOBIL ET AL  KWOKWULLIE D- 023-K/094-P-02,ExxonMobil Canada Energy,12-MAR-1991,Y,Y
05633,COP   SNOWBERRY A- 047-D/094-H-01,ConocoPhillips Canada Resources Corp.,12-MAR-1991,Y,Y
07674,CNRL   BURN B- 024-B/094-H-13,Canadian Natural Resources Limited,11-MAR-1991,Y,Y
07684,COP   SIPHON  14-19-087-15,ConocoPhillips Canada Resources Corp.,11-MAR-1991,Y,Y
06212,MOBIL ET AL  DESAN D- 061-L/094-P-02,ExxonMobil Canada Energy,10-MAR-1991,Y,Y
07577,CNRL   N RED  02-07-087-21,Canadian Natural Resources Limited,09-MAR-1991,Y,Y
07639,PEYTOEXPLORATION ET AL  RIGEL  09-19-088-16,Peyto Exploration & Development Corp.,09-MAR-1991,Y,Y
04679,TRI LINK ET AL  WILDMINT D- 061-A/094-H-02,Tri Link Resources Ltd.,06-MAR-1991,Y,Y
07618,ENERPLUS   SHEKILIE A- 042-A/094-I-16,Enerplus Corporation,05-MAR-1991,Y,Y
07641,CVE ENERGY   MOOSE D- 057-H/093-P-06,Cenovus Energy Inc.,04-MAR-1991,Y,Y
07672,CNRL   NIG D- 077-H/094-H-04,Canadian Natural Resources Limited,04-MAR-1991,Y,Y
03859,CNRL   JUNIOR D- 078-J/094-I-06,Canadian Natural Resources Limited,04-MAR-1991,Y,Y
05056,CNRL ET AL  W STODDART  11-17-086-20,Canadian Natural Resources Limited,03-MAR-1991,Y,N
07628,SHELL ET AL  KILKERRAN  15-32-078-14,Shell Canada Limited,03-MAR-1991,Y,Y
07585,EQUATORIAL   BOAT A- 077-D/094-I-04,Esprit Exploration Ltd.,02-MAR-1991,Y,Y
05386,CNRL   BOUNDARY  06-35-083-14,Canadian Natural Resources Limited,02-MAR-1991,Y,Y
07546,ENERPLUS ET AL  BENNETT A- 070-I/093-O-16,Enerplus Corporation,01-MAR-1991,Y,Y
00036,CANLIN   PINGEL  13-17-081-17,Canlin Energy Corporation,01-MAR-1991,Y,Y
07664,CNRL   N HELMET D- 059-K/094-P-10,Canadian Natural Resources Limited,01-MAR-1991,Y,Y
07601,MURPHY SUNCOR  TSEA A- 077-L/094-P-05,Murphy Oil Company Ltd.,28-FEB-1991,Y,Y
05454,MOBIL   SATURN  14-04-081-19,ExxonMobil Canada Energy,27-FEB-1991,Y,Y
07625,COP   PICKELL B- 070-A/094-H-06,ConocoPhillips Canada Resources Corp.,25-FEB-1991,Y,Y
07586,CNOOC ET AL  N HELMET B- 046-L/094-P-10,CNOOC Petroleum North America ULC,25-FEB-1991,Y,Y
15618,CNRL  TH ELKFORD C- 005-L/082-J-07,Canadian Natural Resources Limited,25-FEB-1991,Y,N
07542,CVE ENERGY   WASP A- 063-E/093-P-07,Cenovus Energy Inc.,25-FEB-1991,Y,Y
07541,CVE ENERGY   JACKPINE B- 090-L/093-P-02,Cenovus Energy Inc.,24-FEB-1991,Y,N
03873,CANLIN ET AL  PARKLAND  11-32-081-15,Canlin Energy Corporation,23-FEB-1991,Y,Y
07656,CNRL   KAHNTAH B- 042-H/094-I-03,Canadian Natural Resources Limited,22-FEB-1991,Y,Y
07643,CNRL   LAPP D- 055-D/094-H-10,Canadian Natural Resources Limited,21-FEB-1991,Y,Y
07610,CVE ENERGY   HORSESHOE  07-07-080-19,Cenovus Energy Inc.,20-FEB-1991,Y,Y
07660,MURPHY RYERSON  RIGEL  10-20-088-18,Murphy Oil Company Ltd.,20-FEB-1991,Y,Y
07558,UCEL   ROBERTSON A- 048-J/094-B-15,Unocal Canada Limited,18-FEB-1991,Y,Y
07638,CNRL   MARTIN C- 018-L/094-H-06,Canadian Natural Resources Limited,17-FEB-1991,Y,N
00211,CANLIN   CLARKE C- 047-J/094-J-10,Canlin Energy Corporation,17-FEB-1991,Y,Y
07584,OVV ECOG  TRAIL B- 094-G/094-O-09,Ovintiv Canada ULC,17-FEB-1991,Y,Y
07626,COP   MARTIN D- 079-B/094-H-06,ConocoPhillips Canada Resources Corp.,15-FEB-1991,Y,Y
07612,CNRL   S NITEAL A- 023-G/094-I-03,Canadian Natural Resources Limited,14-FEB-1991,Y,Y
07642,CNRL   N PINE  07-32-085-17,Canadian Natural Resources Limited,13-FEB-1991,Y,Y
04699,CANLIN   N ELLEH D- 079-F/094-I-12,Canlin Energy Corporation,10-FEB-1991,Y,N
07485,ARCRES ET AL  URQUHART  11-35-079-16,ARC Resources Ltd.,10-FEB-1991,Y,Y
07613,CNRL   S NITEAL D- 075-A/094-I-03,Canadian Natural Resources Limited,09-FEB-1991,Y,Y
07627,MURPHY RYERSON  RIGEL  08-10-088-18,Murphy Oil Company Ltd.,07-FEB-1991,Y,Y
00220,PREDATOR OIL BC   FT ST JOHN SE  10-31-082-17,Predator Oil BC Ltd.,06-FEB-1991,Y,Y
15619,CNRL  TH ELKFORD D- 005-L/082-J-07,Canadian Natural Resources Limited,06-FEB-1991,Y,N
07599,CVE ENERGY   SUNDOWN B- 030-K/093-P-07,Cenovus Energy Inc.,03-FEB-1991,Y,Y
07511,CVE ENERGY   JACKPINE C- 014-F/093-P-07,Cenovus Energy Inc.,02-FEB-1991,Y,Y
07539,CNRL   ETTHITHUN D- 039-G/094-I-02,Canadian Natural Resources Limited,01-FEB-1991,Y,Y
07550,CANLIN   CONROY B- 028-L/094-H-11,Canlin Energy Corporation,01-FEB-1991,Y,N
07530,CNRL   HELMET B- 024-H/094-P-15,Canadian Natural Resources Limited,31-JAN-1991,Y,Y
07604,COP   MONTNEY  16-08-087-18,ConocoPhillips Canada Resources Corp.,30-JAN-1991,Y,Y
07523,CVE ENERGY ET AL  KELLY A- 063-G/093-P-01,Cenovus Energy Inc.,29-JAN-1991,Y,Y
07162,PEYTOEXPLORATION ET AL  CLARKE C- 088-K/094-J-09,Peyto Exploration & Development Corp.,28-JAN-1991,Y,Y
07397,CNRL   BOUDREAU  12-12-084-21,Canadian Natural Resources Limited,28-JAN-1991,Y,Y
07607,CNRL   NITEAL D- 051-F/094-I-03,Canadian Natural Resources Limited,27-JAN-1991,Y,Y
07531,BAYTEX ET AL  W FLATROCK  16-27-084-17,Baytex Energy Ltd.,27-JAN-1991,Y,Y
07615,CNRL   NITEAL D- 031-L/094-I-03,Canadian Natural Resources Limited,26-JAN-1991,Y,Y
15616,CNRL  TH ELKFORD B- 063-E/082-J-07,Canadian Natural Resources Limited,24-JAN-1991,Y,N
05818,COP   PEEJAY D- 003-I/094-A-15,ConocoPhillips Canada Resources Corp.,22-JAN-1991,Y,N
07527,WESTMINSTER BERKLEY  PEGGO A- 024-E/094-P-08,Westminster Resources Ltd.,21-JAN-1991,Y,Y
07544,WESTMINSTER  ET AL  N HELMET C- 074-A/094-P-15,Westminster Resources Ltd.,21-JAN-1991,Y,Y
07489,CVE ENERGY   NOEL A- 007-J/093-P-02,Cenovus Energy Inc.,21-JAN-1991,Y,Y
07589,STRATHCONA   PEEJAY D- 014-I/094-A-15,STRATHCONA RESOURCES LTD.,20-JAN-1991,Y,Y
07597,CNRL   KAHNTAH A- 069-C/094-I-02,Canadian Natural Resources Limited,19-JAN-1991,Y,Y
07587,COP   MONTNEY  07-04-087-18,ConocoPhillips Canada Resources Corp.,19-JAN-1991,Y,Y
07559,CNRL ET AL  HELMET C- 072-H/094-P-15,Canadian Natural Resources Limited,17-JAN-1991,Y,Y
07563,PEYTOEXPLORATION   BUICK B- 056-D/094-A-15,Peyto Exploration & Development Corp.,16-JAN-1991,Y,Y
07532,ENERPLUS ET AL  FIREWEED B- 028-A/094-A-13,Enerplus Corporation,15-JAN-1991,Y,Y
07524,CVE ENERGY ET AL  NOEL B- 070-A/093-P-07,Cenovus Energy Inc.,15-JAN-1991,Y,Y
06308,BP ENERGY GROUP   POCKETKNIFE C- 069-L/094-G-07,BP Canada Energy Group ULC,15-JAN-1991,Y,Y
15617,CNRL  TH ELKFORD C- 054-E/082-J-07,Canadian Natural Resources Limited,15-JAN-1991,Y,N
07567,STRATHCONA ET AL  N NIG A- 061-I/094-H-04,STRATHCONA RESOURCES LTD.,13-JAN-1991,Y,Y
07396,CANLIN   OWL  08-09-086-18,Canlin Energy Corporation,11-JAN-1991,Y,Y
07543,WESTMINSTER ET AL  N HELMET A- 081-I/094-P-10,Westminster Resources Ltd.,11-JAN-1991,Y,Y
00174,PREDATOR OIL BC   FT ST JOHN SE  07-03-083-17,Predator Oil BC Ltd.,08-JAN-1991,Y,Y
07561,CNRL   KAHNTAH C- 098-D/094-I-02,Canadian Natural Resources Limited,08-JAN-1991,Y,Y
07467,COP   FLATROCK  10-10-084-17,ConocoPhillips Canada Resources Corp.,06-JAN-1991,Y,Y
07512,CVE ENERGY ET AL  NOEL D- 001-H/093-P-07,Cenovus Energy Inc.,01-JAN-1991,Y,Y
07483,TOTAL   BEAR FLAT  12-24-084-21,Rigel Oil & Gas Ltd.,29-DEC-1990,Y,Y
07513,CVE ENERGY   NOEL A- 025-B/093-P-07,Cenovus Energy Inc.,27-DEC-1990,Y,Y
07395,CANLIN ET AL  OWL  14-04-086-18,Canlin Energy Corporation,22-DEC-1990,Y,Y
00052,PREDATOR OIL BC   FT ST JOHN SE  08-05-083-17,Predator Oil BC Ltd.,21-DEC-1990,Y,Y
07515,ESSO   RIGEL A- 067-J/094-A-10,Imperial Oil Resources Limited,20-DEC-1990,Y,Y
04331,MOBIL ET AL  E SIERRA B- 098-B/094-I-14,ExxonMobil Canada Energy,17-DEC-1990,Y,Y
07496,COP   AITKEN D- 022-L/094-A-13,ConocoPhillips Canada Resources Corp.,16-DEC-1990,Y,Y
00320,PREDATOR OIL BC   FT ST JOHN SE A10-10-083-17,Predator Oil BC Ltd.,15-DEC-1990,Y,Y
01143,ESSO PAC  BOUNDARY  14-16-084-14,Imperial Oil Resources Limited,14-DEC-1990,Y,Y
07157,TIDEWATER   GRASSY B- 095-D/094-G-07,Tidewater Midstream and Infrastructure Ltd.,12-DEC-1990,Y,N
07481,CNRL   KYKLO A- 014-A/094-I-14,Canadian Natural Resources Limited,11-DEC-1990,Y,N
00344,CANLIN   CLARKE D-A088-L/094-J-09,Canlin Energy Corporation,07-DEC-1990,Y,N
00074,PREDATOR OIL BC   FT ST JOHN  01-20-083-18,Predator Oil BC Ltd.,06-DEC-1990,Y,Y
07488,CVE ENERGY   JACKPINE C- 034-C/093-P-07,Cenovus Energy Inc.,05-DEC-1990,Y,Y
07469,ESSO ET AL  E SCOTT  08-18-080-17,Imperial Oil Resources Limited,05-DEC-1990,Y,Y
07473,CVE ENERGY ET AL  NOEL C- 012-K/093-P-01,Cenovus Energy Inc.,02-DEC-1990,Y,Y
07504,COP ET AL  RIGEL  06-33-087-18,ConocoPhillips Canada Resources Corp.,30-NOV-1990,Y,Y
03908,1121838 AB LTD ET AL  JUNIOR C- 081-C/094-I-11,1121838 Alberta Ltd.,27-NOV-1990,Y,Y
05439,COP   NAZKO D- 096-E/093-B-11,ConocoPhillips Canada Resources Corp.,26-NOV-1990,Y,Y
00192,CANLIN   FT ST JOHN A14-22-083-18,Canlin Energy Corporation,26-NOV-1990,Y,Y
06537,PREDATOR OIL BC   RIGEL  08-33-087-17,Predator Oil BC Ltd.,18-NOV-1990,Y,Y
01373,TOURMALINE   NIG A- 003-B/094-H-04,Tourmaline Oil Corp.,17-NOV-1990,Y,N
01728,TOURMALINE   NIG B- 004-B/094-H-04,Tourmaline Oil Corp.,17-NOV-1990,Y,N
02634,CNRL ET AL  INGA A16-06-088-23,Canadian Natural Resources Limited,13-NOV-1990,Y,N
02637,MOBIL   INGA  09-06-088-23,ExxonMobil Canada Energy,13-NOV-1990,Y,Y
02636,CNRL ET AL  INGA C16-06-088-23,Canadian Natural Resources Limited,26-OCT-1990,Y,N
02635,CNRL ET AL  INGA B16-06-088-23,Canadian Natural Resources Limited,26-OCT-1990,Y,N
07444,COP ET AL  SUNRISE  06-10-079-19,ConocoPhillips Canada Resources Corp.,20-OCT-1990,Y,N
07447,CNRL  UNIT W EAGLE  10-29-084-18,Canadian Natural Resources Limited,18-OCT-1990,Y,Y
07460,CVE ENERGY   JACKPINE A- 083-D/093-P-07,Cenovus Energy Inc.,17-OCT-1990,Y,N
07464,PPR MURPHY  RIGEL  06-32-087-16,Prairie Provident Resources Canada Ltd.,16-OCT-1990,Y,Y
07452,ORPHAN TERRA  NIG B- 042-F/094-H-04,Orphan Fund,15-OCT-1990,Y,N
04868,CNRL   N RED A06-34-086-21,Canadian Natural Resources Limited,13-OCT-1990,Y,Y
04582,CNRL   N RED  10-27-086-21,Canadian Natural Resources Limited,11-OCT-1990,Y,Y
07425,PEYTOEXPLORATION ET AL  E RIGEL  06-26-088-16,Peyto Exploration & Development Corp.,05-OCT-1990,Y,Y
04460,COP   KOBES C- 056-A/094-B-09,ConocoPhillips Canada Resources Corp.,03-OCT-1990,Y,Y
07459,PEYTOEXPLORATION TEXCAN  RIGEL  16-27-088-17,Peyto Exploration & Development Corp.,02-OCT-1990,Y,Y
03884,CHAUT DUNBAR  FT ST JOHN  06-13-084-19,Chautauqua Oil (1987) Limited,29-SEP-1990,Y,Y
07438,PEYTOEXPLORATION ET AL  RIGEL A- 029-K/094-A-10,Peyto Exploration & Development Corp.,17-SEP-1990,Y,Y
07451,CANLIN   RIGEL  11-16-088-16,Canlin Energy Corporation,16-SEP-1990,Y,Y
02573,CNRL ET AL  RIGEL A- 087-K/094-A-10,Canadian Natural Resources Limited,11-SEP-1990,Y,Y
06737,CNRL   TUPPER A- 009-H/093-P-09,Canadian Natural Resources Limited,10-SEP-1990,Y,Y
07445,COP   TUPPER B- 082-B/093-P-09,ConocoPhillips Canada Resources Corp.,06-SEP-1990,Y,Y
15614,EXXONMOBIL  TH FERNIE A-A065-E/082-G-07,ExxonMobil Canada Energy,06-SEP-1990,Y,N
07398,CHEVRON   FLATHEAD D- 022-H/082-G-02,Chevron Canada Limited,02-SEP-1990,Y,Y
07423,COP   MASON C- 054-C/094-G-07,ConocoPhillips Canada Resources Corp.,28-AUG-1990,Y,Y
07402,CVE ENERGY   SANDY B- 002-G/093-P-11,Cenovus Energy Inc.,26-AUG-1990,Y,Y
05783,CNRL   TAYLOR  06-26-082-18,Canadian Natural Resources Limited,18-AUG-1990,Y,Y
07426,ENCOR ET AL  AITKEN D- 059-K/094-A-13,Encor Energy Corporation Inc.,17-AUG-1990,Y,Y
02412,PETRONAS   INGA  06-04-087-23,PETRONAS Energy Canada Ltd.,16-AUG-1990,Y,Y
07419,COP   INGA C- 058-B/094-A-13,ConocoPhillips Canada Resources Corp.,15-AUG-1990,Y,Y
03763,PEYTOEXPLORATION   RIGEL B- 048-K/094-A-10,Peyto Exploration & Development Corp.,14-AUG-1990,Y,Y
03768,PEYTOEXPLORATION   RIGEL A- 047-K/094-A-10,Peyto Exploration & Development Corp.,14-AUG-1990,Y,Y
00478,PETRONAS   BUBBLES D- 077-I/094-G-01,PETRONAS Energy Canada Ltd.,13-AUG-1990,Y,Y
07415,TOURMALINE SASKOIL  KLUA A- 001-K/094-J-09,Tourmaline Oil Corp.,13-AUG-1990,Y,Y
01256,PETRONAS   JEDNEY D- 068-H/094-G-01,PETRONAS Energy Canada Ltd.,13-AUG-1990,Y,Y
07427,CNRL   N NIG C- 016-I/094-H-04,Canadian Natural Resources Limited,11-AUG-1990,Y,Y
15615,EXXONMOBIL  TH FERNIE B- 082-L/082-G-07,ExxonMobil Canada Energy,08-AUG-1990,Y,N
